Temps;EA0;Temps;EA1;Temps;I
2.7E-5;0.357521161437035;2.7E-5;-0.57634349167347;2.7E-5;-0.0101088769733906
2.8E-5;0.357521161437035;2.8E-5;-0.561450906097889;2.8E-5;-0.0183945993582408
2.9E-5;0.362479835748672;2.9E-5;-0.546558320522308;2.9E-5;-0.0233660327891509
3E-5;0.357521161437035;3E-5;-0.536629930138588;3E-5;-0.0333088996509711
3.1E-5;0.362479835748672;3.1E-5;-0.521737344563007;3.1E-5;-0.028337466220061
3.2E-5;0.36743851006031;3.2E-5;-0.501880563795567;3.2E-5;-0.0316517551740011
3.3E-5;0.372397184371948;3.3E-5;-0.486987978219986;3.3E-5;-0.028337466220061
3.4E-5;0.372397184371948;3.4E-5;-0.477059587836266;3.4E-5;-0.0200517438352108
3.5E-5;0.372397184371948;3.5E-5;-0.467131197452545;3.5E-5;-0.0101088769733906
3.6E-5;0.372397184371948;3.6E-5;-0.452238611876965;3.6E-5;0.00149113436539968
3.7E-5;0.362479835748672;3.7E-5;-0.447274416685104;3.7E-5;0.00314827884236972
3.8E-5;0.36743851006031;3.8E-5;-0.427417635917664;3.8E-5;0.00314827884236972
3.9E-5;0.36743851006031;3.9E-5;-0.417489245533943;3.9E-5;0.00977685675024986
4E-5;0.372397184371948;4E-5;-0.397632464766502;4E-5;0.00314827884236972
4.1E-5;0.36743851006031;4.1E-5;-0.387704074382782;4.1E-5;-0.0200517438352108
4.2E-5;0.36743851006031;4.2E-5;-0.372811488807201;4.2E-5;-0.00845173249642054
4.3E-5;0.36743851006031;4.3E-5;-0.357918903231621;4.3E-5;-0.000166010111570358
4.4E-5;0.36743851006031;4.4E-5;-0.34302631765604;4.4E-5;-0.0150803104043007
4.5E-5;0.372397184371948;4.5E-5;-0.318205341696739;4.5E-5;-0.0150803104043007
4.6E-5;0.36743851006031;4.6E-5;-0.303312756121159;4.6E-5;0.00314827884236972
4.7E-5;0.377355858683586;4.7E-5;-0.283455975353718;4.7E-5;0.0114340012272199
4.8E-5;0.36743851006031;4.8E-5;-0.273527584969997;4.8E-5;0.00314827884236972
4.9E-5;0.362479835748672;4.9E-5;-0.268563389778137;4.9E-5;0.01640543465813
5E-5;0.362479835748672;5E-5;-0.253670804202557;5E-5;0.0197197236120701
5.1E-5;0.357521161437035;5.1E-5;-0.238778218626976;5.1E-5;0.0280054459969203
5.2E-5;0.357521161437035;5.2E-5;-0.218921437859535;5.2E-5;0.0246911570429802
5.3E-5;0.352562487125397;5.3E-5;-0.208993047475815;5.3E-5;0.0197197236120701
5.4E-5;0.357521161437035;5.4E-5;-0.189136266708374;5.4E-5;0.0263483015199502
5.5E-5;0.352562487125397;5.5E-5;-0.174243681132793;5.5E-5;0.0114340012272199
5.6E-5;0.347603812813759;5.6E-5;-0.164315290749073;5.6E-5;0.0197197236120701
5.7E-5;0.347603812813759;5.7E-5;-0.139494314789772;5.7E-5;0.01640543465813
5.8E-5;0.352562487125397;5.8E-5;-0.114673338830471;5.8E-5;0.00646256779630979
5.9E-5;0.352562487125397;5.9E-5;-0.0997807532548904;5.9E-5;0.01640543465813
6E-5;0.347603812813759;6E-5;-0.08985236287117;6E-5;0.01474829018116
6.1E-5;0.347603812813759;6.1E-5;-0.065031386911869;6.1E-5;0.0263483015199502
6.2E-5;0.337686464190483;6.2E-5;-0.0600671917200089;6.2E-5;0.0313197349508603
6.3E-5;0.332727789878845;6.3E-5;-0.0451746061444283;6.3E-5;0.0379483128587405
6.4E-5;0.332727789878845;6.4E-5;-0.0203536301851273;6.4E-5;0.0429197462896506
6.5E-5;0.327769115567207;6.5E-5;-0.0104252398014069;6.5E-5;0.0379483128587405
6.6E-5;0.322810441255569;6.6E-5;0.00943154096603394;6.6E-5;0.0545197576284409
6.7E-5;0.322810441255569;6.7E-5;0.0292883217334747;6.7E-5;0.0445768907666206
6.8E-5;0.322810441255569;6.8E-5;0.0541092976927757;6.8E-5;0.0329768794278304
6.9E-5;0.317851766943932;6.9E-5;0.0590734928846359;6.9E-5;0.0329768794278304
7E-5;0.317851766943932;7E-5;0.0838944688439369;7E-5;0.0263483015199502
7.1E-5;0.317851766943932;7.1E-5;0.108715444803238;7.1E-5;0.0296625904738903
7.2E-5;0.307934418320656;7.2E-5;0.118643835186958;7.2E-5;0.0263483015199502
7.3E-5;0.312893092632294;7.3E-5;0.14842900633812;7.3E-5;0.0379483128587405
7.4E-5;0.312893092632294;7.4E-5;0.1633215919137;7.4E-5;0.0462340352435907
7.5E-5;0.302975744009018;7.5E-5;0.173249982297421;7.5E-5;0.0462340352435907
7.6E-5;0.29801706969738;7.6E-5;0.193106763064861;7.6E-5;0.0744054913520813
7.7E-5;0.293058395385742;7.7E-5;0.207999348640442;7.7E-5;0.0644626244902611
7.8E-5;0.293058395385742;7.8E-5;0.227856129407883;7.8E-5;0.061148335536321
7.9E-5;0.283141046762466;7.9E-5;0.247712910175323;7.9E-5;0.059491191059351
8E-5;0.288099721074104;8E-5;0.267569690942764;8E-5;0.0512054686745008
8.1E-5;0.278182372450829;8.1E-5;0.282462276518345;8.1E-5;0.0462340352435907
8.2E-5;0.273223698139191;8.2E-5;0.302319057285786;8.2E-5;0.0379483128587405
8.3E-5;0.278182372450829;8.3E-5;0.327140033245087;8.3E-5;0.0396054573357105
8.4E-5;0.278182372450829;8.4E-5;0.346996814012527;8.4E-5;0.0429197462896506
8.5E-5;0.273223698139191;8.5E-5;0.366853594779968;8.5E-5;0.0379483128587405
8.6E-5;0.273223698139191;8.6E-5;0.386710375547409;8.6E-5;0.0644626244902611
8.7E-5;0.263306349515915;8.7E-5;0.40160296112299;8.7E-5;0.0760626358290513
8.8E-5;0.253389000892639;8.8E-5;0.41153135150671;8.8E-5;0.0694340579211712
8.9E-5;0.253389000892639;8.9E-5;0.436352327466011;8.9E-5;0.0777197803060214
9E-5;0.248430326581001;9E-5;0.451244913041592;9E-5;0.0777197803060214
9.1E-5;0.243471652269363;9.1E-5;0.471101693809032;9.1E-5;0.0793769247829914
9.2E-5;0.238512977957726;9.2E-5;0.490958474576473;9.2E-5;0.0710912023981412
9.3E-5;0.238512977957726;9.3E-5;0.510815255343914;9.3E-5;0.061148335536321
